Testing methods
TotalAmount ; 0.000000 ; 1.000000
TotalAmount ; 33.300000 ; 34.300000
TotalAmount ; 66.600000 ; 67.600000
TotalAmount ; 99.900000 ; 100.900000
TotalAmount ; 133.200000 ; 134.200000
TotalAmount ; 0.000000 ; 1.000000
TotalAmount ; 33.300000 ; 34.300000
TotalAmount ; 66.600000 ; 67.600000
TotalAmount ; 99.900000 ; 100.900000
TotalAmount ; 133.200000 ; 134.200000
Linear ; 0.940000 ; 312.296447 ; 17679.010855 ; 26176.327767
Linear ; 0.960000 ; 348.344347 ; 14217.408016 ; 25325.658381
Linear ; 0.960000 ; 294.406160 ; 17881.125379 ; 31851.886948
Linear ; 0.960000 ; 313.781237 ; 14734.980578 ; 26247.617283
Linear ; 0.980000 ; 357.061011 ; 12640.327884 ; 26468.180308
Linear ; 0.980000 ; 268.637880 ; 15374.130932 ; 32192.619791
Linear ; 0.980000 ; 335.443324 ; 13233.132220 ; 27709.481340
Linear ; 0.400000 ; 335.527088 ; 33656.958191 ; 11432.700759
Linear ; 0.400000 ; 300.081483 ; 60205.116359 ; 20450.662107
Linear ; 0.400000 ; 291.904566 ; 35779.746934 ; 12153.776275
Linear ; 0.500000 ; 345.430314 ; 7492.257192 ; 13386.438986
Linear ; 0.500000 ; 262.065413 ; 12901.291925 ; 23050.777992
Linear ; 0.500000 ; 317.921683 ; 7878.512066 ; 14076.561757
Linear ; 0.600000 ; 333.178243 ; 8207.680027 ; 14970.689472
Linear ; 0.600000 ; 264.658601 ; 13856.030811 ; 25273.199477
Linear ; 0.600000 ; 314.806479 ; 8781.163445 ; 16016.714918
Linear ; 0.700000 ; 354.498605 ; 14268.593843 ; 17021.403876
Linear ; 0.700000 ; 268.173659 ; 22787.426350 ; 27183.756961
Linear ; 0.700000 ; 311.010790 ; 15801.047659 ; 18849.510808
Linear ; 0.800000 ; 342.376989 ; 9772.462814 ; 19450.733032
Linear ; 0.800000 ; 274.122870 ; 14586.522413 ; 29032.451564
Linear ; 0.800000 ; 324.632380 ; 10727.804706 ; 21352.208682
Linear ; 0.900000 ; 359.697750 ; 17880.407598 ; 22994.553546
Linear ; 0.900000 ; 310.499825 ; 23986.605372 ; 30847.243195
Linear ; 0.900000 ; 337.272179 ; 18787.611090 ; 24161.234963
Linear ; 0.920000 ; 344.311702 ; 14983.137688 ; 23599.128112
Linear ; 0.920000 ; 286.957796 ; 19799.912005 ; 31185.768279
Linear ; 0.920000 ; 336.704943 ; 16200.673801 ; 25516.803257
Linear ; 0.940000 ; 364.373770 ; 13536.585586 ; 24547.400387
Linear ; 0.940000 ; 280.872748 ; 17379.954752 ; 31517.010348
Linear ; 0.940000 ; 311.275189 ; 14304.902993 ; 25940.676032
Linear ; 0.960000 ; 351.803149 ; 14353.667858 ; 25490.781778
Linear ; 0.960000 ; 290.450723 ; 17934.807494 ; 31850.553363
Linear ; 0.960000 ; 379.287266 ; 15090.855092 ; 26799.957879
Linear ; 0.980000 ; 351.319835 ; 15093.104463 ; 26475.057173
Linear ; 0.980000 ; 262.689519 ; 18359.111068 ; 32204.011862
Linear ; 0.980000 ; 329.899546 ; 15729.794275 ; 27591.885006
Linear ; 0.400000 ; 329.410234 ; 8774.653318 ; 11607.775922
Linear ; 0.400000 ; 276.622905 ; 15495.753411 ; 20498.956119
Linear ; 0.400000 ; 306.930042 ; 9244.163289 ; 12228.879267
Linear ; 0.500000 ; 329.986527 ; 6429.987796 ; 12983.040469
Linear ; 0.500000 ; 262.670853 ; 11353.293797 ; 22923.880650
Linear ; 0.500000 ; 320.665327 ; 7066.193945 ; 14267.629250
Linear ; 0.600000 ; 331.718459 ; 9448.187570 ; 14823.536122
Linear ; 0.600000 ; 266.142663 ; 15999.936805 ; 25102.765947
Linear ; 0.600000 ; 309.964135 ; 10288.896311 ; 16142.548504
Linear ; 0.700000 ; 346.898280 ; 16191.187015 ; 16802.389476
Linear ; 0.700000 ; 276.059720 ; 26331.792964 ; 27325.793999
Linear ; 0.700000 ; 305.315331 ; 17765.853831 ; 18436.498519
Linear ; 0.800000 ; 333.410834 ; 12279.878745 ; 19266.258721
Linear ; 0.800000 ; 272.025561 ; 18503.459264 ; 29030.615106
Linear ; 0.800000 ; 301.737340 ; 13597.243111 ; 21333.109968
Linear ; 0.900000 ; 360.418602 ; 42155.919139 ; 22641.361388
Linear ; 0.900000 ; 270.952807 ; 57379.295857 ; 30817.626569
Linear ; 0.900000 ; 320.235812 ; 44971.155079 ; 24153.385692
Linear ; 0.920000 ; 354.128726 ; 16042.215073 ; 23856.767174
Linear ; 0.920000 ; 277.509031 ; 20980.096814 ; 31200.010890
Linear ; 0.920000 ; 302.066539 ; 16810.949432 ; 24999.970686
Linear ; 0.940000 ; 355.839941 ; 21412.825609 ; 24486.502520
Linear ; 0.940000 ; 278.381994 ; 27529.723385 ; 31481.442634
Linear ; 0.940000 ; 304.133866 ; 22407.511971 ; 25623.969876
Linear ; 0.960000 ; 347.488528 ; 13492.733597 ; 25380.910207
Linear ; 0.960000 ; 275.777016 ; 16924.727246 ; 31836.764540
Linear ; 0.960000 ; 324.449711 ; 14225.876095 ; 26760.009837
Linear ; 0.980000 ; 347.975207 ; 17584.135572 ; 26488.682781
Linear ; 0.980000 ; 265.453311 ; 21362.557956 ; 32180.485574
Linear ; 0.980000 ; 335.066364 ; 18312.653043 ; 27586.119054
Linear ; 0.400000 ; 338.987594 ; 8427.579446 ; 11450.826113
Linear ; 0.400000 ; 276.309395 ; 15018.896472 ; 20406.662792
Linear ; 0.400000 ; 312.869920 ; 8864.430887 ; 12044.390365
Linear ; 0.500000 ; 350.511315 ; 16939.483674 ; 13079.144603
Linear ; 0.500000 ; 308.648142 ; 29736.099486 ; 22959.539535
Linear ; 0.500000 ; 301.759477 ; 18102.479272 ; 13977.105125
Linear ; 0.600000 ; 324.385701 ; 21065.059166 ; 14605.990698
Linear ; 0.600000 ; 269.843571 ; 36381.120603 ; 25225.768650
Linear ; 0.600000 ; 337.711940 ; 23267.804810 ; 16133.320013
Linear ; 0.700000 ; 349.699933 ; 20403.695716 ; 16739.450916
Linear ; 0.700000 ; 268.983241 ; 33094.951495 ; 27151.518227
Linear ; 0.700000 ; 320.304864 ; 22244.835994 ; 18249.945767
Linear ; 0.800000 ; 347.390516 ; 10049.649920 ; 19659.651272
Linear ; 0.800000 ; 291.781275 ; 14849.110331 ; 29048.606979
Linear ; 0.800000 ; 309.737120 ; 10742.374553 ; 21014.795464
Linear ; 0.900000 ; 337.328001 ; 14520.493600 ; 22692.458928
Linear ; 0.900000 ; 281.714706 ; 19736.531222 ; 30844.022006
Linear ; 0.900000 ; 323.063130 ; 15513.264965 ; 24243.950498
Linear ; 0.920000 ; 340.408843 ; 11495.329954 ; 23858.536233
Linear ; 0.920000 ; 275.698704 ; 15020.569721 ; 31175.164905
Linear ; 0.920000 ; 317.756879 ; 12211.929178 ; 25345.836609
Linear ; 0.940000 ; 350.667542 ; 22820.385308 ; 24716.457749
Linear ; 0.940000 ; 288.485301 ; 29117.724180 ; 31537.022260
Linear ; 0.940000 ; 318.906978 ; 23525.319729 ; 25479.962905
Linear ; 0.960000 ; 358.800392 ; 16373.837945 ; 25284.807769
Linear ; 0.960000 ; 258.172999 ; 20620.414986 ; 31842.456899
Linear ; 0.960000 ; 321.906466 ; 17476.143404 ; 26987.009887
Linear ; 0.980000 ; 356.785400 ; 33607.689381 ; 26364.040397
Linear ; 0.980000 ; 278.221415 ; 40996.029302 ; 32159.931032
Linear ; 0.980000 ; 302.088420 ; 35243.230991 ; 27647.064784
Linear ; 0.400000 ; 336.289662 ; 10825.893731 ; 11916.051390
Linear ; 0.400000 ; 275.430652 ; 18715.970570 ; 20600.651796
Linear ; 0.400000 ; 305.068808 ; 11447.764553 ; 12600.544039
Linear ; 0.500000 ; 333.873446 ; 11084.884352 ; 12952.650647
Linear ; 0.500000 ; 282.277150 ; 19698.320717 ; 23017.422509
Linear ; 0.500000 ; 318.031244 ; 12409.005205 ; 14499.881478
Linear ; 0.600000 ; 336.098806 ; 47872.509626 ; 14844.635416
Linear ; 0.600000 ; 320.079547 ; 81169.641376 ; 25169.637909
Linear ; 0.600000 ; 316.588321 ; 50940.377592 ; 15795.940911
Linear ; 0.700000 ; 366.809463 ; 9384.627135 ; 16564.291873
Linear ; 0.700000 ; 265.543837 ; 15421.926334 ; 27220.398356
Linear ; 0.700000 ; 327.617066 ; 10380.549667 ; 18322.140242
Linear ; 0.800000 ; 330.586050 ; 15499.932131 ; 19345.084813
Linear ; 0.800000 ; 289.892244 ; 23310.604384 ; 29093.393122
Linear ; 0.800000 ; 325.328190 ; 16901.150128 ; 21093.910599
Linear ; 0.900000 ; 346.763149 ; 17147.136756 ; 22807.824974
Linear ; 0.900000 ; 270.446613 ; 23147.935688 ; 30789.634047
Linear ; 0.900000 ; 308.613770 ; 18421.295171 ; 24502.614170
Linear ; 0.920000 ; 346.341523 ; 34116.161990 ; 23655.302402
Linear ; 0.920000 ; 274.664517 ; 44977.503906 ; 31186.288085
Linear ; 0.920000 ; 299.590490 ; 36531.956768 ; 25330.354714
Linear ; 0.940000 ; 379.927707 ; 55911.654468 ; 24518.882981
Linear ; 0.940000 ; 286.362331 ; 71868.403676 ; 31516.380557
Linear ; 0.940000 ; 330.262106 ; 58453.001647 ; 25633.337466
Linear ; 0.960000 ; 350.996105 ; 16003.081501 ; 25496.989974
Linear ; 0.960000 ; 271.153678 ; 19987.028909 ; 31844.434190
Linear ; 0.960000 ; 307.534874 ; 16809.275646 ; 26781.462844
Linear ; 0.980000 ; 350.303130 ; 18599.916226 ; 26177.485498
Linear ; 0.980000 ; 273.822783 ; 22840.564084 ; 32145.764948
Linear ; 0.980000 ; 378.542819 ; 19552.247881 ; 27517.795195
Linear ; 0.400000 ; 363.870246 ; 9784.506794 ; 11352.363257
Linear ; 0.400000 ; 280.052001 ; 17745.733985 ; 20589.286993
Linear ; 0.400000 ; 324.191380 ; 10640.820416 ; 12345.891444
Linear ; 0.500000 ; 351.383880 ; 10682.723449 ; 13250.287992
Linear ; 0.500000 ; 282.787958 ; 18436.111364 ; 22867.182341
Linear ; 0.500000 ; 296.577605 ; 11280.528979 ; 13991.774512
Linear ; 0.600000 ; 342.188342 ; 13138.304170 ; 14575.639934
Linear ; 0.600000 ; 268.325827 ; 22701.464821 ; 25185.014209
Linear ; 0.600000 ; 319.992577 ; 14695.320079 ; 16302.994011
Linear ; 0.700000 ; 341.935647 ; 7572.371516 ; 16603.522759
Linear ; 0.700000 ; 279.103065 ; 12351.057388 ; 27081.484579
Linear ; 0.700000 ; 308.096649 ; 8272.856348 ; 18139.437344
Linear ; 0.800000 ; 358.145827 ; 10992.393385 ; 19640.143096
Linear ; 0.800000 ; 265.130655 ; 16290.138386 ; 29105.640396
Linear ; 0.800000 ; 315.362398 ; 12061.577636 ; 21550.457887
Linear ; 0.900000 ; 354.065930 ; 17432.341389 ; 22933.761549
Linear ; 0.900000 ; 269.370490 ; 23472.572416 ; 30880.210909
Linear ; 0.900000 ; 310.383883 ; 18783.813867 ; 24711.741159
Linear ; 0.920000 ; 351.577138 ; 11382.835905 ; 23625.055042
Linear ; 0.920000 ; 279.150698 ; 15003.520289 ; 31139.778839
Linear ; 0.920000 ; 331.038002 ; 12123.652649 ; 25162.618835
Linear ; 0.940000 ; 362.171592 ; 14000.206217 ; 24787.148061
Linear ; 0.940000 ; 275.019481 ; 17823.105496 ; 31555.531968
Linear ; 0.940000 ; 331.720024 ; 14691.586150 ; 26011.225514
Linear ; 0.960000 ; 349.352896 ; 19071.689438 ; 25367.719454
Linear ; 0.960000 ; 275.017074 ; 23901.354543 ; 31791.774849
Linear ; 0.960000 ; 310.413422 ; 20031.700034 ; 26644.652970
Linear ; 0.980000 ; 347.042969 ; 19906.167733 ; 26477.679394
Linear ; 0.980000 ; 284.677595 ; 24213.761352 ; 32207.314768
Linear ; 0.980000 ; 310.005878 ; 20604.700394 ; 27406.814731
Linear ; 0.400000 ; 320.220256 ; 5437.038893 ; 11607.399600
Linear ; 0.400000 ; 256.378056 ; 9654.139910 ; 20610.384058
Linear ; 0.400000 ; 307.966860 ; 5570.849980 ; 11893.069572
Linear ; 0.500000 ; 327.807668 ; 12450.425939 ; 13035.267823
Linear ; 0.500000 ; 278.328951 ; 21829.009189 ; 22854.397310
Linear ; 0.500000 ; 322.729544 ; 13550.841594 ; 14187.374012
Linear ; 0.600000 ; 322.548387 ; 24246.524058 ; 15037.056238
Linear ; 0.600000 ; 270.046733 ; 40808.146364 ; 25308.138618
Linear ; 0.600000 ; 322.761519 ; 25837.255895 ; 16023.586268
Linear ; 0.700000 ; 364.889621 ; 9706.191009 ; 16757.646215
Linear ; 0.700000 ; 270.830330 ; 15773.205944 ; 27232.289643
Linear ; 0.700000 ; 310.480438 ; 10951.464729 ; 18907.599416
Linear ; 0.800000 ; 364.824572 ; 12822.386007 ; 19478.603541
Linear ; 0.800000 ; 282.937559 ; 19156.679048 ; 29101.085876
Linear ; 0.800000 ; 319.245597 ; 14044.940173 ; 21335.796726
Linear ; 0.900000 ; 357.952085 ; 25583.732066 ; 22992.535480
Linear ; 0.900000 ; 270.853024 ; 34405.679551 ; 30920.969847
Linear ; 0.900000 ; 321.346740 ; 27549.925218 ; 24759.586733
Linear ; 0.920000 ; 335.139282 ; 11380.388535 ; 23725.187159
Linear ; 0.920000 ; 268.094910 ; 14935.842365 ; 31137.395213
Linear ; 0.920000 ; 316.665614 ; 11983.988949 ; 24983.538994
Linear ; 0.940000 ; 359.787325 ; 11170.073659 ; 24442.973543
Linear ; 0.940000 ; 284.596844 ; 14401.607463 ; 31514.394709
Linear ; 0.940000 ; 324.269897 ; 11866.521817 ; 25966.979957
Linear ; 0.960000 ; 358.705986 ; 35459.907238 ; 25551.581847
Linear ; 0.960000 ; 256.191541 ; 44195.221697 ; 31846.045644
Linear ; 0.960000 ; 322.602480 ; 36742.187278 ; 26475.562927
Linear ; 0.980000 ; 341.901462 ; 13710.446783 ; 26345.142140
Linear ; 0.980000 ; 268.332620 ; 16743.670298 ; 32173.595868
Linear ; 0.980000 ; 321.607164 ; 14387.482382 ; 27646.091654
Linear ; 0.400000 ; 328.719744 ; 7397.965001 ; 11515.846358
Linear ; 0.400000 ; 277.657651 ; 13146.165267 ; 20463.630120
Linear ; 0.400000 ; 308.861053 ; 7780.567699 ; 12111.414720
Linear ; 0.500000 ; 365.492089 ; 7050.892439 ; 13118.333430
Linear ; 0.500000 ; 282.040317 ; 12364.604921 ; 23004.607073
Linear ; 0.500000 ; 314.420491 ; 7131.246426 ; 13267.833709
Linear ; 0.600000 ; 327.633996 ; 8620.703204 ; 14494.381258
Linear ; 0.600000 ; 266.029339 ; 14922.699538 ; 25090.214962
Linear ; 0.600000 ; 303.688388 ; 9546.905582 ; 16051.647536
Linear ; 0.700000 ; 350.408603 ; 8622.218087 ; 17409.458603
Linear ; 0.700000 ; 295.436111 ; 13521.450860 ; 27301.691585
Linear ; 0.700000 ; 322.479731 ; 9419.879680 ; 19020.048400
Linear ; 0.800000 ; 354.650971 ; 8925.888769 ; 19414.104279
Linear ; 0.800000 ; 269.663073 ; 13381.678630 ; 29105.595091
Linear ; 0.800000 ; 323.424544 ; 9796.829881 ; 21308.430100
Linear ; 0.900000 ; 340.501303 ; 10767.784945 ; 22497.674171
Linear ; 0.900000 ; 267.620634 ; 14729.152598 ; 30774.358667
Linear ; 0.900000 ; 315.179792 ; 11658.025594 ; 24357.698692
Linear ; 0.920000 ; 341.079357 ; 11966.259765 ; 23701.282388
Linear ; 0.920000 ; 296.644910 ; 15744.229692 ; 31184.216392
Linear ; 0.920000 ; 318.276312 ; 12771.225310 ; 25295.658247
Linear ; 0.940000 ; 356.647287 ; 21920.905305 ; 24508.317473
Linear ; 0.940000 ; 272.902924 ; 28193.057962 ; 31520.797406
Linear ; 0.940000 ; 305.421805 ; 23472.000086 ; 26242.494178
Linear ; 0.960000 ; 351.650988 ; 15461.112226 ; 25818.027741
Linear ; 0.960000 ; 276.000293 ; 19095.208101 ; 31886.490783
Linear ; 0.960000 ; 307.459572 ; 15875.132093 ; 26509.386569
Linear ; 0.980000 ; 367.000201 ; 26476.759789 ; 26476.759789
Linear ; 0.980000 ; 270.053582 ; 32196.074831 ; 32196.074831
Linear ; 0.980000 ; 313.424725 ; 27284.334878 ; 27284.334878
Linear ; 0.400000 ; 325.930608 ; 6510.621521 ; 11491.541816
Linear ; 0.400000 ; 275.572844 ; 11587.956325 ; 20453.267670
Linear ; 0.400000 ; 322.493863 ; 6570.121851 ; 11596.562593
Linear ; 0.500000 ; 353.349831 ; inf ; 13093.523084
Linear ; 0.500000 ; 278.162817 ; inf ; 23053.073743
Linear ; 0.500000 ; 307.298728 ; inf ; 13854.910724
Linear ; 0.600000 ; 329.081697 ; 13285.812626 ; 14623.681882
Linear ; 0.600000 ; 261.401026 ; 22786.749579 ; 25081.354552
Linear ; 0.600000 ; 301.621717 ; 14567.042078 ; 16033.929976
Linear ; 0.700000 ; 337.860555 ; 8743.594872 ; 16580.940384
Linear ; 0.700000 ; 277.783211 ; 14406.397281 ; 27319.611438
Linear ; 0.700000 ; 320.582820 ; 9935.367684 ; 18840.962061
Linear ; 0.800000 ; 370.302499 ; 11408.617542 ; 19181.828717
Linear ; 0.800000 ; 273.539596 ; 17246.707110 ; 28997.674828
Linear ; 0.800000 ; 319.610749 ; 12232.668622 ; 20567.343361
Linear ; 0.900000 ; 344.775471 ; 13607.957562 ; 22879.679346
Linear ; 0.900000 ; 267.742721 ; 18349.459429 ; 30851.782570
Linear ; 0.900000 ; 322.108464 ; 14729.208078 ; 24764.888949
Linear ; 0.920000 ; 433.897410 ; 12572.421524 ; 23391.254228
Linear ; 0.920000 ; 272.014957 ; 16751.167970 ; 31165.899730
Linear ; 0.920000 ; 299.556573 ; 13470.061662 ; 25061.332552
Linear ; 0.940000 ; 354.332234 ; 20423.334988 ; 24363.566386
Linear ; 0.940000 ; 273.244222 ; 26382.247346 ; 31472.119270
Linear ; 0.940000 ; 318.991987 ; 21724.150219 ; 25915.345184
Linear ; 0.960000 ; 362.666880 ; 17237.540242 ; 25410.479226
Linear ; 0.960000 ; 279.015010 ; 21596.257436 ; 31835.821308
Linear ; 0.960000 ; 310.838553 ; 18188.378001 ; 26812.143430
Linear ; 0.980000 ; 354.619397 ; 14130.693579 ; 26436.107934
Linear ; 0.980000 ; 257.873772 ; 17200.915109 ; 32179.966670
Linear ; 0.980000 ; 320.866175 ; 14734.438956 ; 27565.612148
Linear ; 0.400000 ; 308.340354 ; 6479.212207 ; 11715.072631
Linear ; 0.400000 ; 263.393696 ; 11427.462666 ; 20662.011189
Linear ; 0.400000 ; 300.914659 ; 6586.345685 ; 11908.780822
Linear ; 0.500000 ; 337.511670 ; 8878.439674 ; 13145.811656
Linear ; 0.500000 ; 247.227091 ; 15507.619409 ; 22961.269264
Linear ; 0.500000 ; 310.241827 ; 9359.044990 ; 13857.417208
Linear ; 0.600000 ; 344.797470 ; 8058.757398 ; 14741.477890
Linear ; 0.600000 ; 268.849140 ; 13703.765506 ; 25067.606113
Linear ; 0.600000 ; 301.751065 ; 8512.572467 ; 15571.618875
Linear ; 0.700000 ; 347.711926 ; 12529.036768 ; 17023.609484
Linear ; 0.700000 ; 261.150786 ; 20104.174117 ; 27316.194813
Linear ; 0.700000 ; 296.158255 ; 13658.850310 ; 18558.723866
Linear ; 0.800000 ; 351.798741 ; 9170.919673 ; 19578.769149
Linear ; 0.800000 ; 278.301375 ; 13637.451180 ; 29114.256580
Linear ; 0.800000 ; 303.713496 ; 10202.377171 ; 21780.802200
Linear ; 0.900000 ; 342.100949 ; 66919.872976 ; 22731.551623
Linear ; 0.900000 ; 274.938320 ; 90686.020443 ; 30804.510879
Linear ; 0.900000 ; 307.453369 ; 72600.710405 ; 24661.236237
Linear ; 0.920000 ; 344.978428 ; 13485.142516 ; 23728.310380
Linear ; 0.920000 ; 278.275261 ; 17726.243075 ; 31190.904884
Linear ; 0.920000 ; 313.033515 ; 14597.842609 ; 25686.205385
Linear ; 0.940000 ; 363.649029 ; 71568.013441 ; 24310.446504
Linear ; 0.940000 ; 271.173229 ; 92708.771333 ; 31491.605224
Linear ; 0.940000 ; 304.348862 ; 76270.861844 ; 25907.924750
Linear ; 0.960000 ; 358.368039 ; 16639.669669 ; 25277.473971
Linear ; 0.960000 ; 267.573505 ; 20955.446122 ; 31833.609347
Linear ; 0.960000 ; 319.738596 ; 17393.361559 ; 26422.414196
Linear ; 0.980000 ; 352.691329 ; 14099.446913 ; 26305.083658
Linear ; 0.980000 ; 270.248111 ; 17243.502209 ; 32170.890886
Linear ; 0.980000 ; 314.003206 ; 14837.005414 ; 27681.133244
